icio,group,year,total_value,group_total_consumption_share,pc_value,group_size
D26,Lowest 20 percent,2009,2620.304,0.10221188953034795,0.10843385061038693,24165
D26,Second 20 percent,2009,3232.938,0.12610929942268684,0.13403557213930348,24120
D26,Third 20 percent,2009,4247.342,0.1656788110469652,0.17542301338179414,24212
D27,Fourth 20 percent,2009,26550.078,0.2401765631784629,1.0992000496812122,24154
D27,Highest 20 percent,2009,46847.188,0.4237877044434795,1.9361542403703091,24196
D27,Lowest 20 percent,2009,8086.616,0.07315291648574324,0.3346416718394372,24165
D27,Second 20 percent,2009,12598.124,0.11396479229989868,0.5223102819237148,24120
D27,Third 20 percent,2009,16461.994,0.14891802359241568,0.679910540227986,24212
D29T30,Fourth 20 percent,2009,79196.409,0.24664886090507152,3.2788113355965884,24154
D29T30,Highest 20 percent,2009,133080.246,0.4144643866979714,5.500092825260374,24196
D29T30,Lowest 20 percent,2009,18768.379,0.058452136401597014,0.7766761431822885,24165
D29T30,Second 20 percent,2009,35953.937000000005,0.11197474378039925,1.4906275704809289,24120
D29T30,Third 20 percent,2009,54090.73,0.1684598722149609,2.2340463406575255,24212
D31T33,Fourth 20 percent,2009,8621.184000000001,0.20800000000000002,0.3569257265877288,24154
D31T33,Highest 20 percent,2009,18112.776,0.43700000000000006,0.7485855513307985,24196
D31T33,Lowest 20 percent,2009,2901.36,0.07,0.12006455617628803,24165
D31T33,Second 20 percent,2009,5512.584,0.133,0.22854825870646767,24120
D31T33,Third 20 percent,2009,6300.096,0.152,0.26020551792499585,24212
D35,Fourth 20 percent,2009,50032.020000000004,0.22276290270738833,2.0713761695785378,24154
D35,Highest 20 percent,2009,61956.614,0.27585604531980146,2.5606139031244832,24196
D35,Lowest 20 percent,2009,29449.606,0.1311216240349464,1.2186884336850816,24165
D35,Second 20 percent,2009,39123.27,0.17419271076012688,1.622026119402985,24120
D35,Third 20 percent,2009,44036.12,0.1960667171777369,1.8187725094994218,24212
D45T47,Fourth 20 percent,2009,20634.247,0.23299999999999998,0.8542786701995528,24154
D45T47,Highest 20 percent,2009,32058.358000000004,0.36200000000000004,1.3249445362869898,24196
D45T47,Lowest 20 percent,2009,7173.279,0.081,0.29684581005586597,24165
D45T47,Second 20 percent,2009,11866.906,0.134,0.49199444444444446,24120
D45T47,Third 20 percent,2009,16826.21,0.19,0.6949533289278044,24212
D49,Fourth 20 percent,2009,11932.344000000001,0.20600000000000002,0.4940110954707295,24154
D49,Highest 20 percent,2009,29309.543999999998,0.506,1.211338403041825,24196
D49,Lowest 20 percent,2009,4054.68,0.06999999999999999,0.16779143389199255,24165
D49,Second 20 percent,2009,5271.084,0.091,0.21853582089552237,24120
D49,Third 20 percent,2009,7356.347999999999,0.12699999999999997,0.30383066248141416,24212
D53,Fourth 20 percent,2009,3752.798,0.217,0.15536962821892852,24154
D53,Highest 20 percent,2009,6139.37,0.355,0.25373491486196065,24196
D53,Lowest 20 percent,2009,1971.516,0.114,0.08158559900682806,24165
D53,Second 20 percent,2009,2473.042,0.143,0.10253076285240464,24120
D53,Third 20 percent,2009,2957.2740000000003,0.171,0.12214083925326286,24212
D58T60,Fourth 20 percent,2009,30077.124,0.22969073248261232,1.245223317048936,24154
D58T60,Highest 20 percent,2009,42724.628000000004,0.3262762457064422,1.7657723590676146,24196
D58T60,Lowest 20 percent,2009,13772.212,0.10517459921320348,0.5699239395820401,24165
D58T60,Second 20 percent,2009,19774.667999999998,0.1510137065472242,0.8198452736318407,24120
D58T60,Third 20 percent,2009,24597.548,0.18784471605051786,1.0159238394184702,24212
D61,Fourth 20 percent,2009,33279.303,0.237,1.3777967624410035,24154
D61,Highest 20 percent,2009,39738.577000000005,0.28300000000000003,1.6423614233757649,24196
D61,Lowest 20 percent,2009,16288.604,0.11599999999999999,0.6740576867370163,24165
D61,Second 20 percent,2009,23169.135,0.16499999999999998,0.9605777363184079,24120
D61,Third 20 percent,2009,27943.380999999998,0.19899999999999998,1.154112877911779,24212
D64T66,Fourth 20 percent,2009,317074.17,0.25166689862625136,13.127190941458972,24154
D64T66,Highest 20 percent,2009,612306.6880000001,0.48599772468716623,25.30611208464209,24196
D64T66,Lowest 20 percent,2009,47067.4,0.03735815687667407,1.9477508793709912,24165
D64T66,Second 20 percent,2009,103614.485,0.0822404931083041,4.295791252072968,24120
D64T66,Third 20 percent,2009,179833.46,0.1427367267016043,7.427451676854452,24212
D68,Fourth 20 percent,2009,128226.519,0.19862424617298907,5.308707419061025,24154
D68,Highest 20 percent,2009,184653.875,0.2860308227254953,7.631586832534303,24196
D68,Lowest 20 percent,2009,98367.741,0.15237268044268462,4.070670018621974,24165
D68,Second 20 percent,2009,110348.467,0.17093095285710722,4.574977902155887,24120
D68,Third 20 percent,2009,123976.743,0.19204129780172385,5.120466834627457,24212
D77T82,Fourth 20 percent,2009,11924.718,0.22099999999999997,0.4936953713670614,24154
D77T82,Highest 20 percent,2009,24335.058000000005,0.451,1.0057471482889735,24196
D77T82,Lowest 20 percent,2009,3561.228,0.06599999999999999,0.14737132216014898,24165
D77T82,Second 20 percent,2009,5449.757999999999,0.10099999999999996,0.2259435323383084,24120
D77T82,Third 20 percent,2009,8687.238000000001,0.161,0.3587988600693871,24212
D85,Fourth 20 percent,2009,21296.055,0.16499999999999998,0.8816781899478348,24154
D85,Highest 20 percent,2009,71761.25200000001,0.556,2.9658312117705408,24196
D85,Lowest 20 percent,2009,13810.169,0.10699999999999998,0.571494682391889,24165
D85,Second 20 percent,2009,8905.623,0.06899999999999999,0.3692215174129353,24120
D85,Third 20 percent,2009,13293.901000000002,0.103,0.5490624896745416,24212
D86T88,Fourth 20 percent,2009,89970.912,0.2388745688911309,3.724886644034114,24154
D86T88,Highest 20 percent,2009,120093.197,0.31884983738002626,4.963349189948752,24196
D86T88,Lowest 20 percent,2009,38033.808,0.10098052011841388,1.5739212911235256,24165
D86T88,Second 20 percent,2009,56739.452000000005,0.15064437865894942,2.3523819237147596,24120
D86T88,Third 20 percent,2009,71807.631,0.1906506949514795,2.9657868412357504,24212
D90T93,Fourth 20 percent,2009,49967.792,0.24055911663559343,2.068717065496398,24154
D90T93,Highest 20 percent,2009,94929.278,0.4570164568915647,3.9233459249462723,24196
D90T93,Lowest 20 percent,2009,11961.787,0.057587433803421316,0.4950046348024002,24165
D90T93,Second 20 percent,2009,22273.57,0.10723128057211442,0.923448175787728,24120
D90T93,Third 20 percent,2009,28582.802000000003,0.13760571209730607,1.1805221377829176,24212
D94T98,Fourth 20 percent,2009,126378.33200000001,0.22301505471544003,5.232190610250891,24154
D94T98,Highest 20 percent,2009,238339.82400000002,0.4205892580559486,9.85038122003637,24196
D94T98,Lowest 20 percent,2009,42434.736,0.07488297100546676,1.7560412166356298,24165
D94T98,Second 20 percent,2009,66945.483,0.11813615766187321,2.7755175373134326,24120
D94T98,Third 20 percent,2009,92582.34599999999,0.16337655856127137,3.823820667437634,24212
D01T02,Fourth 20 percent,2010,43562.07,0.2176617621097869,1.7989704728474085,24215
D01T02,Highest 20 percent,2010,62518.419,0.3123788480175066,2.580100656184227,24231
D01T02,Lowest 20 percent,2010,25116.833000000002,0.12549849282637962,1.0374569599339116,24210
D01T02,Second 20 percent,2010,31326.565,0.15652597176274627,1.2903804012027844,24277
D01T02,Third 20 percent,2010,37612.644,0.18793492528358052,1.5558487693898655,24175
D03,Fourth 20 percent,2010,2746.07,0.19380619380619382,0.11340367540780509,24215
D03,Highest 20 percent,2010,5053.335000000001,0.35664335664335667,0.20854834715859852,24231
D03,Lowest 20 percent,2010,1783.53,0.12587412587412586,0.07366914498141264,24210
D03,Second 20 percent,2010,2194.025,0.15484515484515485,0.09037463442764757,24277
D03,Third 20 percent,2010,2392.1949999999997,0.1688311688311688,0.09895325749741467,24175
D10T12,Fourth 20 percent,2010,69866.17,0.22008505306139245,2.8852434441461905,24215
D10T12,Highest 20 percent,2010,97517.42300000001,0.30718911907387014,4.024490239775495,24231
D10T12,Lowest 20 percent,2010,39411.235,0.12414912319066593,1.6278907476249485,24210
D10T12,Second 20 percent,2010,48801.904,0.1537306200030284,2.0102114758825227,24277
D10T12,Third 20 percent,2010,61854.04,0.1948460846710431,2.5585952430196484,24175
D13T15,Fourth 20 percent,2010,45528.518,0.2047657599996114,1.8801783192236217,24215
D13T15,Highest 20 percent,2010,91539.646,0.4117020717275574,3.77779068135859,24231
D13T15,Lowest 20 percent,2010,20115.762,0.09047119200983664,0.8308864931846344,24210
D13T15,Second 20 percent,2010,29431.332,0.13236822390706598,1.2123133830374428,24277
D13T15,Third 20 percent,2010,35729.132000000005,0.1606927523559286,1.4779372078593591,24175
D19,Fourth 20 percent,2010,67285.344,0.2444686245372069,2.7786638034276274,24215
D19,Highest 20 percent,2010,84112.042,0.3056052624886005,3.4712575626263877,24231
D19,Lowest 20 percent,2010,26690.721,0.09697570767827753,1.102466790582404,24210
D19,Second 20 percent,2010,41386.608,0.15037044518967704,1.7047661572681962,24277
D19,Third 20 percent,2010,55756.284999999996,0.20257996010623802,2.306361323681489,24175
D20,Fourth 20 percent,2010,4123.682,0.22722722722722724,0.1702945281850093,24215
D20,Highest 20 percent,2010,5231.808,0.2882882882882883,0.21591382939210102,24231
D20,Lowest 20 percent,2010,2506.9080000000004,0.13813813813813816,0.10354845105328378,24210
D20,Second 20 percent,2010,2761.232,0.15215215215215216,0.11373860032129175,24277
D20,Third 20 percent,2010,3524.2039999999997,0.1941941941941942,0.14577886246122027,24175
D21,Fourth 20 percent,2010,13037.838,0.222,0.5384199050175511,24215
D21,Highest 20 percent,2010,15798.100999999999,0.26899999999999996,0.6519789113119557,24231
D21,Lowest 20 percent,2010,7752.227999999999,0.13199999999999998,0.3202076827757125,24210
D21,Second 20 percent,2010,10629.949,0.18100000000000002,0.43786089714544635,24277
D21,Third 20 percent,2010,11510.884000000002,0.19600000000000004,0.4761482523267839,24175
D22,Fourth 20 percent,2010,9626.034,0.24175824175824173,0.39752360107371465,24215
D22,Highest 20 percent,2010,14160.612,0.3556443556443556,0.5844006438033923,24231
D22,Lowest 20 percent,2010,4017.4770000000003,0.1008991008991009,0.16594287484510534,24210
D22,Second 20 percent,2010,5449.4490000000005,0.13686313686313686,0.22446962145240354,24277
D22,Third 20 percent,2010,6563.205,0.16483516483516483,0.2714872802481903,24175
D26,Fourth 20 percent,2010,5772.566000000001,0.21176956477110404,0.23838802395209585,24215
D26,Highest 20 percent,2010,10238.228,0.3755946813925264,0.4225260203871074,24231
D26,Lowest 20 percent,2010,2404.2119999999995,0.08819975880006663,0.09930656753407681,24210
D26,Second 20 percent,2010,3800.474,0.13942235132589162,0.1565462783704741,24277
D26,Third 20 percent,2010,5043.2339999999995,0.18501364371041126,0.2086136091003102,24175
D27,Fourth 20 percent,2010,24892.038,0.2374008978894156,1.0279594466239934,24215
D27,Highest 20 percent,2010,44781.231,0.4270885512866938,1.848096694317197,24231
D27,Lowest 20 percent,2010,7872.509999999999,0.07508187729118053,0.32517596034696405,24210
D27,Second 20 percent,2010,11505.637,0.10973181683997438,0.4739315813321251,24277
D27,Third 20 percent,2010,15800.917,0.15069685669273566,0.6536056670113753,24175
D29T30,Fourth 20 percent,2010,81691.274,0.2605998392211156,3.37358141647739,24215
D29T30,Highest 20 percent,2010,122102.062,0.3895125656354275,5.039084726177212,24231
D29T30,Lowest 20 percent,2010,15127.931999999999,0.04825896884590109,0.6248629491945477,24210
D29T30,Second 20 percent,2010,38423.989,0.12257472390054679,1.5827321744861391,24277
D29T30,Third 20 percent,2010,56128.743,0.179053902397009,2.3217680661840747,24175
D31T33,Fourth 20 percent,2010,9293.184000000001,0.21600000000000003,0.38377798884988645,24215
D31T33,Highest 20 percent,2010,18844.512,0.43799999999999994,0.7777026123560727,24231
D31T33,Lowest 20 percent,2010,3398.896,0.079,0.14039223461379596,24210
D31T33,Second 20 percent,2010,4732.64,0.11000000000000001,0.19494336202990487,24277
D31T33,Third 20 percent,2010,6754.767999999999,0.15699999999999997,0.2794112926577042,24175
D35,Fourth 20 percent,2010,50094.774999999994,0.22340479308562736,2.068749741895519,24215
D35,Highest 20 percent,2010,62223.731,0.27749560206769547,2.567939045024968,24231
D35,Lowest 20 percent,2010,28902.027000000002,0.12889271109991446,1.1938053283767038,24210
D35,Second 20 percent,2010,38952.946,0.1737162177333987,1.604520575029864,24277
D35,Third 20 percent,2010,44059.736,0.19649067601336404,1.8225330299896587,24175
D45T47,Fourth 20 percent,2010,22210.958000000002,0.2327672327672328,0.9172396448482346,24215
D45T47,Highest 20 percent,2010,33745.404,0.35364635364635366,1.392654203293302,24231
D45T47,Lowest 20 percent,2010,8960.644,0.0939060939060939,0.3701216026435357,24210
D45T47,Second 20 percent,2010,13059.662,0.13686313686313686,0.5379438151336656,24277
D45T47,Third 20 percent,2010,17444.658,0.18281718281718282,0.7215990899689761,24175
D49,Fourth 20 percent,2010,11095.458,0.18581418581418582,0.4582059880239521,24215
D49,Highest 20 percent,2010,31675.743000000002,0.5304695304695305,1.3072404358053733,24231
D49,Lowest 20 percent,2010,3638.833,0.06093906093906094,0.15030289136720365,24210
D49,Second 20 percent,2010,5726.687999999999,0.09590409590409589,0.23588944268237422,24277
D49,Third 20 percent,2010,7575.931,0.12687312687312688,0.31337873836608066,24175
D53,Fourth 20 percent,2010,3502.905,0.219,0.144658476151146,24215
D53,Highest 20 percent,2010,6126.085,0.383,0.25282014774462463,24231
D53,Lowest 20 percent,2010,1743.455,0.109,0.07201383725733168,24210
D53,Second 20 percent,2010,2015.37,0.126,0.08301561148412077,24277
D53,Third 20 percent,2010,2607.185,0.163,0.10784632885211996,24175
D58T60,Fourth 20 percent,2010,29959.415999999997,0.23459019699868722,1.2372255213710508,24215
D58T60,Highest 20 percent,2010,40807.062,0.3195301508386426,1.684084932524452,24231
D58T60,Lowest 20 percent,2010,14139.248000000001,0.11071407312256336,0.5840251135894259,24210
D58T60,Second 20 percent,2010,18585.629999999997,0.1455304269964645,0.765565349919677,24277
D58T60,Third 20 percent,2010,24218.225999999995,0.18963515204364223,1.001788045501551,24175
D61,Fourth 20 percent,2010,33661.86,0.23600000000000002,1.3901243031179022,24215
D61,Highest 20 percent,2010,41078.88,0.288,1.6953027114027484,24231
D61,Lowest 20 percent,2010,15832.485,0.111,0.65396468401487,24210
D61,Second 20 percent,2010,23249.505,0.163,0.9576761955760597,24277
D61,Third 20 percent,2010,28812.27,0.202,1.1918208893485005,24175
D64T66,Fourth 20 percent,2010,301035.387,0.2492005972005351,12.431773157134007,24215
D64T66,Highest 20 percent,2010,601385.205,0.4978336724033252,24.81883558251826,24231
D64T66,Lowest 20 percent,2010,41827.01299999999,0.03462488819865733,1.7276750516315569,24210
D64T66,Second 20 percent,2010,86745.84999999999,0.07180922429118951,3.573170078675289,24277
D64T66,Third 20 percent,2010,177010.821,0.14653161790629293,7.322060847983454,24175
D68,Fourth 20 percent,2010,129750.11,0.20046580984041998,5.358253561841834,24215
D68,Highest 20 percent,2010,186956.272,0.28885016337347097,7.715582188106145,24231
D68,Lowest 20 percent,2010,97364.58899999999,0.15042970818032173,4.021668277571251,24210
D68,Second 20 percent,2010,113024.189,0.17462401827205917,4.655607735716933,24277
D68,Third 20 percent,2010,120147.92899999999,0.18563030033372824,4.969924674250258,24175
D77T82,Fourth 20 percent,2010,11739.913999999999,0.22899999999999998,0.48481990501755107,24215
D77T82,Highest 20 percent,2010,23736.158,0.46299999999999997,0.9795781437002187,24231
D77T82,Lowest 20 percent,2010,3127.2259999999997,0.06099999999999999,0.12917083849648903,24210
D77T82,Second 20 percent,2010,5177.866,0.101,0.21328277793796596,24277
D77T82,Third 20 percent,2010,7484.835999999999,0.146,0.3096105894519131,24175
D85,Fourth 20 percent,2010,19646.761,0.151,0.8113467272351848,24215
D85,Highest 20 percent,2010,72862.16,0.56,3.00698113986216,24231
D85,Lowest 20 percent,2010,15353.098,0.118,0.6341634861627427,24210
D85,Second 20 percent,2010,9888.436,0.076,0.4073170490587799,24277
D85,Third 20 percent,2010,12360.545,0.095,0.5112945191313341,24175
D86T88,Fourth 20 percent,2010,89235.62,0.2350486632826532,3.685138137518067,24215
D86T88,Highest 20 percent,2010,123029.184,0.32406168348419145,5.077346539556766,24231
D86T88,Lowest 20 percent,2010,34579.053,0.09108201618624961,1.428296282527881,24210
D86T88,Second 20 percent,2010,60750.717000000004,0.1600187775275474,2.5023980310582035,24277
D86T88,Third 20 percent,2010,72052.852,0.18978885951935837,2.980469576008273,24175
D90T93,Fourth 20 percent,2010,40265.396,0.2145794039904502,1.6628286599215363,24215
D90T93,Highest 20 percent,2010,91799.20499999999,0.48920961054740786,3.7885025380710653,24231
D90T93,Lowest 20 percent,2010,11579.591,0.06170910960948158,0.47829785212722015,24210
D90T93,Second 20 percent,2010,18258.08,0.09729962482946795,0.7520731556617375,24277
D90T93,Third 20 percent,2010,25745.728000000003,0.13720225102319236,1.0649732368148914,24175
D94T98,Fourth 20 percent,2010,131674.97400000002,0.23644900687455941,5.43774412554202,24215
D94T98,Highest 20 percent,2010,222973.859,0.40039459221414414,9.202008130081301,24231
D94T98,Lowest 20 percent,2010,42272.948000000004,0.07590961493001619,1.7460945064023132,24210
D94T98,Second 20 percent,2010,65445.734000000004,0.11752103181335419,2.695791654652552,24277
D94T98,Third 20 percent,2010,94517.776,0.16972575416792612,3.909732202688728,24175
D01T02,Fourth 20 percent,2011,48121.259999999995,0.223613454097484,1.9625309951060357,24520
D01T02,Highest 20 percent,2011,66527.843,0.3091465345438819,2.7232027425296765,24430
D01T02,Lowest 20 percent,2011,27027.279,0.12559237251988817,1.1060887661141805,24435
D01T02,Second 20 percent,2011,34968.233,0.16249298885390004,1.4314230218183306,24429
D01T02,Third 20 percent,2011,38553.796,0.17915464998484587,1.5753604380337516,24473
D03,Fourth 20 percent,2011,3120.216,0.212,0.12725187601957585,24520
D03,Highest 20 percent,2011,4753.914,0.323,0.19459328694228406,24430
D03,Lowest 20 percent,2011,1751.442,0.119,0.07167759361571516,24435
D03,Second 20 percent,2011,2502.06,0.16999999999999998,0.10242171189979123,24429
D03,Third 20 percent,2011,2590.3680000000004,0.17600000000000002,0.10584595268254814,24473
D10T12,Fourth 20 percent,2011,78027.572,0.23182310650751364,3.1822011419249594,24520
D10T12,Highest 20 percent,2011,101633.129,0.30195618144902514,4.160177200163733,24430
D10T12,Lowest 20 percent,2011,42749.926999999996,0.127011780913924,1.7495366073255574,24435
D10T12,Second 20 percent,2011,52181.677,0.1550338957735565,2.136054566294159,24429
D10T12,Third 20 percent,2011,61990.071,0.18417503535598076,2.5329984472684184,24473
D13T15,Fourth 20 percent,2011,52079.032,0.22847806719826297,2.1239409461663947,24520
D13T15,Highest 20 percent,2011,86096.22,0.3777162743477343,3.5242005730659027,24430
D13T15,Lowest 20 percent,2011,22234.556,0.09754613680015292,0.9099470431757725,24435
D13T15,Second 20 percent,2011,29533.463999999996,0.12956747683769315,1.2089510008596338,24429
D13T15,Third 20 percent,2011,37995.596000000005,0.1666920448161566,1.552551628325093,24473
D19,Fourth 20 percent,2011,85010.686,0.24727072449941245,3.4669937194127245,24520
D19,Highest 20 percent,2011,106254.958,0.30906397398457225,4.34936381498158,24430
D19,Lowest 20 percent,2011,31936.079999999994,0.09289252929062582,1.3069809699201962,24435
D19,Second 20 percent,2011,51263.96,0.14911156616132823,2.098487862786033,24429
D19,Third 20 percent,2011,69330.31599999999,0.2016612060640612,2.8329308217218974,24473
D20,Fourth 20 percent,2011,4084.08,0.23076923076923075,0.1665611745513866,24520
D20,Highest 20 percent,2011,4950.4,0.2797202797202797,0.20263610315186245,24430
D20,Lowest 20 percent,2011,2404.48,0.13586413586413587,0.09840311029261306,24435
D20,Second 20 percent,2011,2899.52,0.16383616383616384,0.11869171885873347,24429
D20,Third 20 percent,2011,3359.2,0.1898101898101898,0.13726147182609405,24473
D21,Fourth 20 percent,2011,13024.846000000001,0.218,0.5311927406199022,24520
D21,Highest 20 percent,2011,17625.365,0.295,0.7214639787146951,24430
D21,Lowest 20 percent,2011,6751.411000000001,0.113,0.2763008389605075,24435
D21,Second 20 percent,2011,10216.737000000001,0.17099999999999999,0.41822166277784606,24429
D21,Third 20 percent,2011,12128.641000000001,0.20299999999999999,0.4955927348506518,24473
D22,Fourth 20 percent,2011,9271.136,0.224,0.378105057096248,24520
D22,Highest 20 percent,2011,15065.595999999998,0.36399999999999993,0.616684240687679,24430
D22,Lowest 20 percent,2011,4221.678,0.102,0.1727717618170657,24435
D22,Second 20 percent,2011,5835.849,0.14100000000000001,0.23889021245241313,24429
D22,Third 20 percent,2011,6994.741,0.169,0.28581461202141134,24473
D26,Fourth 20 percent,2011,6355.275,0.23291423534395161,0.25918739804241436,24520
D26,Highest 20 percent,2011,10402.317,0.38123412595999207,0.42580094146541136,24430
D26,Lowest 20 percent,2011,2411.182,0.08836731877143002,0.09867738899120114,24435
D26,Second 20 percent,2011,3616.5529999999994,0.13254291538538837,0.1480434319865733,24429
D26,Third 20 percent,2011,4500.575,0.1649414045392379,0.18389960364483307,24473
D27,Fourth 20 percent,2011,29749.744000000002,0.260052573904518,1.2132848287112563,24520
D27,Highest 20 percent,2011,41697.535,0.3644922558736548,1.7068168235775687,24430
D27,Lowest 20 percent,2011,7586.667000000001,0.06631762211824305,0.3104836095764273,24435
D27,Second 20 percent,2011,14927.125000000002,0.13048304809764005,0.6110411805640837,24429
D27,Third 20 percent,2011,20437.889000000003,0.17865450000594413,0.8351198872226536,24473
D29T30,Fourth 20 percent,2011,83182.312,0.2549024361842307,3.3924270799347473,24520
D29T30,Highest 20 percent,2011,135741.609,0.41596423558974044,5.556349119934507,24430
D29T30,Lowest 20 percent,2011,20209.246,0.06192886342046394,0.8270614282791078,24435
D29T30,Second 20 percent,2011,33218.097,0.10179296111298379,1.3597812845388677,24429
D29T30,Third 20 percent,2011,53978.736,0.16541150369258112,2.205644424467781,24473
D31T33,Fourth 20 percent,2011,9104.576,0.20779220779220778,0.37131223491027726,24520
D31T33,Highest 20 percent,2011,20003.804,0.45654345654345657,0.8188212853049529,24430
D31T33,Lowest 20 percent,2011,3589.3039999999996,0.08191808191808192,0.14689191733169632,24435
D31T33,Second 20 percent,2011,4639.832,0.1058941058941059,0.1899313111465881,24429
D31T33,Third 20 percent,2011,6478.255999999999,0.14785214785214784,0.26471033383729003,24473
D35,Fourth 20 percent,2011,50923.224,0.22594854176488433,2.0768035889070147,24520
D35,Highest 20 percent,2011,61703.31999999999,0.2737802927805989,2.525719197707736,24430
D35,Lowest 20 percent,2011,29965.76,0.132959369871721,1.2263458154286884,24435
D35,Second 20 percent,2011,38365.259999999995,0.17022831373423342,1.5704801670146136,24429
D35,Third 20 percent,2011,44417.752,0.19708348184856234,1.8149696400114412,24473
D45T47,Fourth 20 percent,2011,24892.67,0.253,1.0151986133768351,24520
D45T47,Highest 20 percent,2011,34830.06,0.354,1.4257085550552597,24430
D45T47,Lowest 20 percent,2011,7674.42,0.078,0.31407489257213017,24435
D45T47,Second 20 percent,2011,12889.09,0.131,0.5276143108600434,24429
D45T47,Third 20 percent,2011,18103.76,0.184,0.7397442079025864,24473
D53,Fourth 20 percent,2011,3599.312,0.227,0.14679086460032625,24520
D53,Highest 20 percent,2011,5628.88,0.355,0.23040851412198118,24430
D53,Lowest 20 percent,2011,1760.016,0.111,0.07202848373235114,24435
D53,Second 20 percent,2011,1997.856,0.126,0.08178214417290924,24429
D53,Third 20 percent,2011,2869.936,0.18100000000000002,0.11726948065214728,24473
D58T60,Fourth 20 percent,2011,32446.006999999998,0.24307423073813753,1.3232466150081565,24520
D58T60,Highest 20 percent,2011,42357.557,0.3173281255755697,1.733833688088416,24430
D58T60,Lowest 20 percent,2011,13987.698999999997,0.10479098935723015,0.5724452220175976,24435
D58T60,Second 20 percent,2011,19910.341,0.1491613689878388,0.8150289000777764,24429
D58T60,Third 20 percent,2011,24780.283,0.18564528534122388,1.0125560004903362,24473
D61,Fourth 20 percent,2011,35844.503,0.239,1.4618475938009787,24520
D61,Highest 20 percent,2011,42893.422,0.286,1.7557683995088007,24430
D61,Lowest 20 percent,2011,16647.447,0.111,0.6812951503990178,24435
D61,Second 20 percent,2011,23996.32,0.16,0.9822882639485857,24429
D61,Third 20 percent,2011,30595.307999999997,0.204,1.250165815388387,24473
D64T66,Fourth 20 percent,2011,300354.646,0.25011244685144834,12.249373817292007,24520
D64T66,Highest 20 percent,2011,596965.398,0.4971072642552987,24.43575104379861,24430
D64T66,Lowest 20 percent,2011,39219.258,0.03265880755537985,1.605044321669736,24435
D64T66,Second 20 percent,2011,89431.041,0.07447135173991014,3.6608555814810266,24429
D64T66,Third 20 percent,2011,174908.101,0.14565012959796286,7.146982429616312,24473
D68,Fourth 20 percent,2011,129808.64600000001,0.192146620309818,5.293990456769984,24520
D68,Highest 20 percent,2011,192158.35,0.2844385074073657,7.865671305771593,24430
D68,Lowest 20 percent,2011,101303.77399999999,0.14995286060321136,4.145847104563126,24435
D68,Second 20 percent,2011,123623.80800000002,0.18299163907024996,5.060534937983545,24429
D68,Third 20 percent,2011,128676.222,0.1904703726093549,5.2578850978629506,24473
D77T82,Fourth 20 percent,2011,11430.072000000002,0.21600000000000003,0.4661530179445352,24520
D77T82,Highest 20 percent,2011,23336.397,0.441,0.9552352435530086,24430
D77T82,Lowest 20 percent,2011,3386.6880000000006,0.06400000000000002,0.1385998772252916,24435
D77T82,Second 20 percent,2011,5873.786999999999,0.11099999999999999,0.2404432027508289,24429
D77T82,Third 20 percent,2011,8890.056,0.168,0.3632597556490827,24473
D85,Fourth 20 percent,2011,20297.786,0.158,0.8278053017944536,24520
D85,Highest 20 percent,2011,63205.764,0.49200000000000005,2.5872191567744576,24430
D85,Lowest 20 percent,2011,19655.451,0.153,0.8043974217311234,24435
D85,Second 20 percent,2011,11562.03,0.09000000000000001,0.4732911703303451,24429
D85,Third 20 percent,2011,13745.969,0.107,0.5616789523147958,24473
D86T88,Fourth 20 percent,2011,98938.93200000002,0.24358533175930638,4.0350298531810775,24520
D86T88,Highest 20 percent,2011,131491.085,0.32372796952281785,5.382361236185018,24430
D86T88,Lowest 20 percent,2011,34635.833,0.08527260908845197,1.4174680990382647,24435
D86T88,Second 20 percent,2011,61508.86200000001,0.15143337666518772,2.517862458553359,24429
D86T88,Third 20 percent,2011,79602.997,0.19598071296423605,3.252686511665918,24473
D90T93,Fourth 20 percent,2011,46977.369,0.24103364896074972,1.9158796492659054,24520
D90T93,Highest 20 percent,2011,85769.59099999999,0.4400705686306331,3.51083057715923,24430
D90T93,Lowest 20 percent,2011,11239.43,0.05766778520821205,0.4599725803151218,24435
D90T93,Second 20 percent,2011,21413.131,0.10986747896853372,0.8765455401367228,24429
D90T93,Third 20 percent,2011,29500.109,0.15136051823187147,1.2054144976096106,24473
D94T98,Fourth 20 percent,2011,129677.917,0.2239773388910935,5.288658931484503,24520
D94T98,Highest 20 percent,2011,240516.02,0.4154148938116967,9.845109291854277,24430
D94T98,Lowest 20 percent,2011,46711.207,0.08067874686983921,1.9116516063024351,24435
D94T98,Second 20 percent,2011,72862.201,0.12584626791721193,2.9826108723238773,24429
D94T98,Third 20 percent,2011,89210.5,0.15408275251015865,3.645262125607813,24473
D01T02,Fourth 20 percent,2012,51856.581,0.23014940872489492,2.0879602593010147,24836
D01T02,Highest 20 percent,2012,69403.61899999999,0.3080265140545591,2.7826003929115544,24942
D01T02,Lowest 20 percent,2012,27617.559,0.12257200053884966,1.1079375376098206,24927
D01T02,Second 20 percent,2012,34391.676999999996,0.15263682977108667,1.383247275067369,24863
D01T02,Third 20 percent,2012,42047.593,0.18661524691060968,1.6921922488731487,24848
D03,Fourth 20 percent,2012,3622.9120000000003,0.232,0.14587340956675796,24836
D03,Highest 20 percent,2012,5075.2,0.325,0.20348007377114904,24942
